dataset,scenario,seed,method,spearman_b,pearson_b,spearman_a,pearson_a,stage,partition,threat,flip_rate,cell,n_corrupt,kendall_b,cos_b,euc_b,maxdiff_b,auroc,spearman_vs_rate,spearman_vs_rate_corrupt,runtime_s
cifar10,grad_noise,1,loss-heur,0.9478787878787878,0.9525815432127025,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed1,40,0.8072727272727275,0.1478011894469976,5.72207836456224,1.447513604353345,0.98375,,,9.356968095060438
cifar10,grad_noise,2,(b)oracle,,,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,,,,,0.9720833333333333,,,840.0099343289621
cifar10,grad_noise,2,Flirds,0.9345574557455745,0.9227873157950865,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.7939393939393941,0.20812295626045407,12.013066549377392,3.812314675251644,1.0,,,10.387003420037217
cifar10,grad_noise,2,Flirds1st,0.21098109810981094,0.1411438685143581,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.17818181818181822,0.9558246933919468,19.37524502468721,4.406669993213717,0.4154166666666667,,,4.391255909926258
cifar10,grad_noise,2,GTG,0.794191419141914,0.8244948341853529,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.5866666666666668,0.17557050862886237,5.688745094452986,1.8085655122391802,1.0,,,1024.669882161892
cifar10,grad_noise,2,FedSV,0.8007440744074408,0.837739804605935,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.6040404040404042,0.16229993493421935,273.06315312339484,72.53849482384939,1.0,,,301.76023343694396
cifar10,grad_noise,2,ComFedSV,0.47002700270027,0.24293817822248315,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.3438383838383839,0.757616718541128,240.85679871749883,134.3446080367696,0.7733333333333334,,,23.963265313999727
cifar10,grad_noise,2,ShapleyFL,0.7963516351635163,0.8006153213988197,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.5826262626262627,0.6141381051561918,8.296095417554493,2.396894871335463,1.0,,,1500.732057883055
cifar10,grad_noise,2,FedIF,0.7791659165916591,0.7737719036390229,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.568888888888889,0.614553716086484,7.337349534925906,2.0456752024154135,0.9920833333333333,,,5.491106159053743
cifar10,grad_noise,2,loss-heur,0.9267086708670865,0.9175952453472845,,,c2fid,shard,grad_noise,,cifar10_shard_grad-noise_fid_seed2,40,0.7692929292929294,0.22379495347279588,5.992898147641533,1.5856720494845562,0.9404166666666666,,,9.306619985960424
cifar10,label_flip@'0.15',0,(b)oracle,,,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,,,,,0.24884405212274063,-0.4243781619150848,nan,826.2594174619298
cifar10,label_flip@'0.15',0,Flirds,0.9623882388238822,0.97193475028773,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.8484848484848486,0.03890946650583893,0.4306840069157934,0.13632703846882266,0.3245060949978983,-0.2965320210871095,nan,10.479631091002375
cifar10,label_flip@'0.15',0,Flirds1st,0.7365616561656164,0.7680224501756804,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.5608080808080809,0.5709851635885268,3.47797930667786,0.6201420754075997,0.4165615804960068,-0.14098588307973947,nan,4.312221768079326
cifar10,label_flip@'0.15',0,GTG,0.576093609360936,0.5333099870772069,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.4096969696969698,0.4663675150959333,1.820575479556514,0.5178449169557875,0.0084068936527953,-0.8306447872128732,nan,1237.0172160409857
cifar10,label_flip@'0.15',0,FedSV,0.4823882388238823,0.443146446745209,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.3393939393939394,0.5571828155911711,19.099962568037963,5.2858381399086545,0.005044136191677181,-0.8363268379163387,nan,294.7615980268456
cifar10,label_flip@'0.15',0,ComFedSV,0.14616261626162616,0.19044861432468016,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.10464646464646467,0.8115495073501314,26.834038337119722,8.244341246972898,0.31651954602774274,-0.3100268915078402,nan,23.403614504029974
cifar10,label_flip@'0.15',0,ShapleyFL,0.485064506450645,0.4866128436452267,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.3264646464646465,0.6941144193548915,5.736658665532574,1.0162333722148633,0.002101723413198825,-0.8412986322818711,nan,1470.5368761499412
cifar10,label_flip@'0.15',0,FedIF,0.44446444644464445,0.49110795760603704,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.31555555555555564,0.8152187299928084,5.498976116983194,1.0047430468259329,0.5540142917192097,0.09126793942441573,nan,5.611851294990629
cifar10,label_flip@'0.15',0,loss-heur,0.8917251725172516,0.9044025289774497,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed0,39,0.7200000000000002,0.15181664091785085,1.2450090393316067,0.27086231003678035,0.187473728457335,-0.5280755872533315,nan,9.236231438117102
cifar10,label_flip@'0.15',1,(b)oracle,,,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,,,,,0.17427884615384615,-0.5637422622317136,nan,839.9247090480058
cifar10,label_flip@'0.15',1,Flirds,0.9386738673867385,0.9471506162149481,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.7959595959595961,0.07615628605107538,0.6601574937788389,0.1818420399512563,0.266025641025641,-0.4049513913201978,nan,11.06497212999966
cifar10,label_flip@'0.15',1,Flirds1st,0.5742214221422142,0.645727343622974,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.4044444444444445,0.6781240736620768,3.890433286774248,0.7454957768971484,0.4471153846153846,-0.09153010899703101,nan,4.213428253075108
cifar10,label_flip@'0.15',1,GTG,0.7034863486348635,0.7059500994920598,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.5147474747474748,0.2941639991544368,1.566396141231927,0.4356116537173007,0.003205128205128212,-0.8598282966387761,nan,1197.1799432379194
cifar10,label_flip@'0.15',1,FedSV,0.7288208820882087,0.7075968449312486,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.5325252525252526,0.29271492622906725,24.42991760483602,8.279434412008241,0.0012019230769230772,-0.863295346221997,nan,295.03657137497794
cifar10,label_flip@'0.15',1,ComFedSV,0.363012301230123,0.35295415346586445,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.2561616161616162,0.6476933985283531,30.405521492575325,9.47325276310658,0.1907051282051282,-0.5353124556493025,nan,24.191403088043444
cifar10,label_flip@'0.15',1,ShapleyFL,0.5961716171617162,0.5872081556847759,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.4161616161616162,0.6576246903959932,6.203456651854486,0.9298623204373642,0.0044070512820512915,-0.8577480668888436,nan,1464.8854823369766
cifar10,label_flip@'0.15',1,FedIF,0.39243924392439233,0.44779902109867054,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.2763636363636364,0.8561132866831862,5.790084632610441,1.0295977999079127,0.4579326923076923,-0.07280804124763832,nan,5.5801530869212
cifar10,label_flip@'0.15',1,loss-heur,0.8402400240024,0.8775874980164656,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed1,48,0.6602020202020203,0.23693179335830217,1.6164278186719996,0.33153026927085144,0.1875,-0.540859734982456,nan,9.39314339205157
cifar10,label_flip@'0.15',2,(b)oracle,,,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,,,,,0.2565234845443597,-0.42097497543394335,nan,825.2183545022272
cifar10,label_flip@'0.15',2,Flirds,0.9456105610561054,0.9595626239804719,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.8113131313131314,0.07429968775906748,0.6364521869626061,0.1934070604542892,0.3617021276595745,-0.23911933889034376,nan,10.368665440939367
cifar10,label_flip@'0.15',2,Flirds1st,0.6195019501950195,0.6909495073453654,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.4565656565656567,0.6235376871220684,4.029215709118806,0.8535652491042305,0.546366920915295,0.0801691832854418,nan,4.3106060097925365
cifar10,label_flip@'0.15',2,GTG,0.6086528652865285,0.6447690072796554,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.4420202020202021,0.35501476759052464,2.2605452660738004,0.5476867835927757,0.008028904054596546,-0.8506262694052721,nan,1192.3090468849987
cifar10,label_flip@'0.15',2,FedSV,0.5149954995499549,0.5705893212202483,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.34787878787878795,0.429707304487292,21.348274607307843,5.116913344462712,0.0028101164191087907,-0.8596496406841531,nan,296.70576231274754
cifar10,label_flip@'0.15',2,ComFedSV,0.38057005700570057,0.3736511713031962,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.2513131313131313,0.636857404012173,27.62150597827614,10.176411891224266,0.18867924528301885,-0.5382788020593949,nan,23.99580830615014
cifar10,label_flip@'0.15',2,ShapleyFL,0.517971797179718,0.5315893540609091,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.3696969696969698,0.6814971009950854,6.093170383670785,0.9720136589758579,0.002810116419108791,-0.8596496406841531,nan,1476.6421541702002
cifar10,label_flip@'0.15',2,FedIF,0.38795079507950786,0.3892274907012616,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.2650505050505051,0.8732457480493283,5.80450712681672,1.027429587005829,0.5331192292252107,0.05726370234674415,nan,5.370134484954178
cifar10,label_flip@'0.15',2,loss-heur,0.8663546354635462,0.8841992760228389,,,c2fid,shard,label_flip,'0.15',cifar10_shard_label-flip_fr0.15_fid_seed2,47,0.6953535353535354,0.2585025623681052,1.729836515965422,0.42804681838504866,0.2846246487354476,-0.3723875916245846,nan,9.237610542215407
cifar10,label_flip@'0.35',0,(b)oracle,,,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,,,,,0.25809163514081546,-0.4087525224805545,nan,828.0513532439945
cifar10,label_flip@'0.35',0,Flirds,0.9439543954395438,0.9639658402929796,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.8157575757575758,0.04851390432950553,0.46207057074140284,0.14183265354543453,0.37578814627994955,-0.20988074785925953,nan,10.932795225991867
cifar10,label_flip@'0.35',0,Flirds1st,0.6845724572457245,0.719276114456165,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.5094949494949496,0.5986656285461769,3.330942384860784,0.6358201087230729,0.5258511979823455,0.043680764782891575,nan,4.353307503013639
cifar10,label_flip@'0.35',0,GTG,0.554047404740474,0.4621883559732578,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.38303030303030305,0.537483278540603,1.8224283921708169,0.5571277268240595,0.005464480874316946,-0.8356165815784056,nan,1149.971585855994
cifar10,label_flip@'0.35',0,FedSV,0.47623162316231615,0.41378001360835265,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.3385858585858586,0.5864582517095849,23.155226152454855,5.854100215482333,0.0008406893652795301,-0.8434294012956708,nan,295.0526857409859
cifar10,label_flip@'0.35',0,ComFedSV,0.19551155115511548,0.21125158348407921,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.14141414141414144,0.7872588496628161,28.378944704196414,7.991431704684796,0.2236233711643548,-0.46699354219107664,nan,23.306229718000395
cifar10,label_flip@'0.35',0,ShapleyFL,0.4806600660066006,0.4429780341560358,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.3135353535353536,0.71281146943312,5.930802402017564,0.9941715833921032,0.0,-0.8448499139715372,nan,1479.4392702680198
cifar10,label_flip@'0.35',0,FedIF,0.3105310531053105,0.34922668905415427,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.21171717171717175,0.8578995873198272,5.252317118189104,1.0255645528753412,0.7061790668348046,0.3483807337562328,nan,5.616564870986622
cifar10,label_flip@'0.35',0,loss-heur,0.9017101710171016,0.9020716193205696,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed0,39,0.7276767676767678,0.15085954452057104,1.204671466776571,0.23324212658972984,0.18579234972677594,-0.5309166126050642,nan,9.236627271980979
cifar10,label_flip@'0.35',1,(b)oracle,,,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,,,,,0.20793269230769235,-0.505495829233603,nan,832.2215851640794
cifar10,label_flip@'0.35',1,Flirds,0.9134833483348334,0.940140970265669,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.7725252525252527,0.08216379829593712,0.6949872237324141,0.1947627295518204,0.3377403846153846,-0.2808310162408906,nan,10.314995673019439
cifar10,label_flip@'0.35',1,Flirds1st,0.4828322832283228,0.5904152270626648,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.3450505050505051,0.6965667666397266,3.7880464480335103,0.7769574890386255,0.5725160256410257,0.12550719491259554,nan,4.330993070965633
cifar10,label_flip@'0.35',1,GTG,0.6560336033603359,0.6538834756848988,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.4597979797979798,0.3461197123650096,1.6236820616994818,0.4082745955348679,0.0012019230769230796,-0.863295346221997,nan,1106.4740191311575
cifar10,label_flip@'0.35',1,FedSV,0.6593339333933392,0.6580727520615754,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.4581818181818182,0.3421005355912442,28.830596603551033,9.43955419181831,0.0,-0.8653755759719296,nan,296.3707063200418
cifar10,label_flip@'0.35',1,ComFedSV,0.3221362136213621,0.29400108403936154,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.2173737373737374,0.7066513509327885,34.33402514012787,10.958308750397459,0.17227564102564105,-0.5672093118149345,nan,24.303713239962235
cifar10,label_flip@'0.35',1,ShapleyFL,0.5765616561656164,0.5618731776744549,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.40242424242424246,0.6749264069369438,6.460521039557758,0.9434708810249929,0.0,-0.8653755759719296,nan,1475.9331416620407
cifar10,label_flip@'0.35',1,FedIF,0.34837083708370836,0.3879664185313986,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.2448484848484849,0.86649003967189,5.516865051878561,1.002960985209695,0.6382211538461539,0.2392264212422401,nan,5.692563066026196
cifar10,label_flip@'0.35',1,loss-heur,0.8365316531653165,0.8863697863667335,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed1,48,0.6634343434343435,0.23446059053288604,1.626823680632547,0.3100824315869619,0.2079326923076923,-0.505495829233603,nan,9.318766579031944
cifar10,label_flip@'0.35',2,(b)oracle,,,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,,,,,0.2344439983942192,-0.4591507769984394,nan,835.4327452359721
cifar10,label_flip@'0.35',2,Flirds,0.9309450945094507,0.9478931655929024,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.7890909090909093,0.08807173753392794,0.6474338980447106,0.1827193266076465,0.3649136892814131,-0.23356649502641705,nan,10.56987200700678
cifar10,label_flip@'0.35',2,Flirds1st,0.5564596459645964,0.6278589491131343,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.41010101010101013,0.6519970472392456,3.8258129885944303,0.797059567272663,0.60457647531112,0.18081447831911335,nan,4.265474779997021
cifar10,label_flip@'0.35',2,GTG,0.6625142514251424,0.6344683774224763,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.4896969696969698,0.365336198406058,2.0549661365962746,0.5691018161036636,0.0012043356081894818,-0.8624260626161163,nan,1088.6740332560148
cifar10,label_flip@'0.35',2,FedSV,0.553123312331233,0.5478796513961355,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.38909090909090915,0.4523102773135098,25.980971272106014,6.011876998439668,0.0,-0.8645083790650888,nan,296.55143317207694
cifar10,label_flip@'0.35',2,ComFedSV,0.402064206420642,0.36051376606584784,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.2513131313131313,0.6474032572658177,29.713879772782388,10.009998860999284,0.14010437575270976,-0.6222655655012864,nan,24.24584875209257
cifar10,label_flip@'0.35',2,ShapleyFL,0.5585478547854784,0.5224038075532295,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.4028282828282829,0.6823186053015107,6.357252116108101,1.0079741053379967,0.0,-0.8645083790650888,nan,1488.2068893820979
cifar10,label_flip@'0.35',2,FedIF,0.2567896789678968,0.27689701889051804,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.17414141414141415,0.9044156993589774,5.5829053189352456,0.9998441372082619,0.681252509032517,0.3133886255703634,nan,5.450122450944036
cifar10,label_flip@'0.35',2,loss-heur,0.8747194719471946,0.8884184246401957,,,c2fid,shard,label_flip,'0.35',cifar10_shard_label-flip_fr0.35_fid_seed2,47,0.7070707070707072,0.25453622950311217,1.6410403170265488,0.4096883370289726,0.25612203934162986,-0.42166908091693417,nan,9.328170889988542
cifar10,label_flip@'0.70',0,(b)oracle,,,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,,,,,0.30517023959646905,-0.3292038126320365,nan,842.9781578630209
cifar10,label_flip@'0.70',0,Flirds,0.9323492349234922,0.9586544938428575,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.7939393939393941,0.051713164793094846,0.4935234053005136,0.14574795659882808,0.43926019335855404,-0.10263204083134686,nan,11.213120999978855
cifar10,label_flip@'0.70',0,Flirds1st,0.6499249924992498,0.6803933198289291,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.4791919191919192,0.6155218824915107,3.31337306423732,0.6561189494317489,0.617906683480454,0.1992269027902616,nan,4.3171103780623525
cifar10,label_flip@'0.70',0,GTG,0.4783318331833183,0.40919808872812985,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.3272727272727273,0.590605854824136,1.9361141265138515,0.5485254489007444,0.0008406893652795301,-0.8434294012956708,nan,1130.491566402954
cifar10,label_flip@'0.70',0,FedSV,0.41212121212121205,0.3749481258282216,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.2933333333333334,0.6251610960697176,26.63364624907875,6.557008181867146,0.0,-0.8448499139715372,nan,300.1491113100201
cifar10,label_flip@'0.70',0,ComFedSV,0.16565256525652564,0.16619158223533584,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.11595959595959597,0.8320320587756576,30.33238066573098,9.12830848895934,0.18411097099621693,-0.533757637956797,nan,23.616602661903016
cifar10,label_flip@'0.70',0,ShapleyFL,0.39038703870387037,0.3726721245492675,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.2456565656565657,0.7594517683889317,6.205683721795017,1.0005356759544382,0.0,-0.8448499139715372,nan,1475.755228567985
cifar10,label_flip@'0.70',0,FedIF,0.23944794479447942,0.25730053223733507,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.16404040404040407,0.8869450101695326,5.074341488011672,1.0205876004892513,0.8083228247162674,0.5209730238739996,nan,5.650697952019982
cifar10,label_flip@'0.70',0,loss-heur,0.8720072007200719,0.8923623273840928,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed0,39,0.696969696969697,0.15722081558802936,1.2427869334438444,0.23697179281522351,0.18453131567885667,-0.5330473816188639,nan,9.432441884069704
cifar10,label_flip@'0.70',1,(b)oracle,,,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,,,,,0.26041666666666663,-0.4146591301532162,nan,830.0400077320228
cifar10,label_flip@'0.70',1,Flirds,0.893189318931893,0.9441899442146766,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.7656565656565658,0.07291832055267156,0.7300653555121418,0.21761579295354233,0.4250801282051282,-0.1296676544124606,nan,11.207577850989765
cifar10,label_flip@'0.70',1,Flirds1st,0.4942094209420942,0.5835595107997683,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.36606060606060614,0.6775194891598818,3.8702456405182764,0.8220769284145227,0.6602564102564102,0.2773639666576697,nan,4.282661969977198
cifar10,label_flip@'0.70',1,GTG,0.5777617761776177,0.5923070428670439,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.4141414141414142,0.4076087088779705,1.8627934270115833,0.5560079048154947,0.0,-0.8653755759719296,nan,1035.1884469339857
cifar10,label_flip@'0.70',1,FedSV,0.5783258325832583,0.6057696018316326,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.395959595959596,0.39431099616248966,32.78655295917854,10.765780598729375,0.0,-0.8653755759719296,nan,291.8984641059942
cifar10,label_flip@'0.70',1,ComFedSV,0.24518451845184513,0.2312494360512679,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.16000000000000003,0.7689226573427169,37.03473017515719,11.360394774124645,0.14903846153846154,-0.6074270869802967,nan,24.31745433501783
cifar10,label_flip@'0.70',1,ShapleyFL,0.5246324632463245,0.5186335489760594,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.3676767676767677,0.7058694987110266,6.70473298224108,0.9756376915851842,0.0,-0.8653755759719296,nan,1455.886490883975
cifar10,label_flip@'0.70',1,FedIF,0.3681728172817282,0.3788902477586567,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.25858585858585864,0.8616589550986935,5.321497711569847,0.9955592401267765,0.7311698717948718,0.4000975219036886,nan,5.456054215988843
cifar10,label_flip@'0.70',1,loss-heur,0.8396759675967596,0.8999670612212598,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed1,48,0.6767676767676769,0.21900365655915954,1.7018576777267398,0.37336569939340847,0.2516025641025641,-0.42991414831938807,nan,9.236360090988455
cifar10,label_flip@'0.70',2,(b)oracle,,,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,,,,,0.21035728623042954,-0.5007971059778897,nan,828.586655303021
cifar10,label_flip@'0.70',2,Flirds,0.9002940294029402,0.9339606787986707,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.7672727272727273,0.09888073639333772,0.6980709799218213,0.21473564990456134,0.3681252509032517,-0.22801365116249034,nan,11.15633169398643
cifar10,label_flip@'0.70',2,Flirds1st,0.4899849984998499,0.5868937360183288,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.37252525252525254,0.6641280117630597,3.9317508439212263,0.8597006026714566,0.6519470092332397,0.2627189253120322,nan,4.274669556005392
cifar10,label_flip@'0.70',2,GTG,0.6534533453345334,0.6199607792342697,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.4836363636363637,0.37992834327757374,1.9726913401135096,0.6344534687084469,0.0004014452027298273,-0.8638142735820981,nan,997.3881578330183
cifar10,label_flip@'0.70',2,FedSV,0.5496549654965496,0.5312024131681805,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.395959595959596,0.46885610902019104,30.11947191322735,7.114348919476782,0.0,-0.8645083790650888,nan,291.0112349370029
cifar10,label_flip@'0.70',2,ComFedSV,0.45952595259525947,0.40811472612424654,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.30141414141414147,0.5980667423328765,32.80130444075907,12.143505447261639,0.1087916499397832,-0.6764057931745717,nan,24.180032999021932
cifar10,label_flip@'0.70',2,ShapleyFL,0.5817461746174616,0.5240471006585254,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.4145454545454546,0.6835167927214073,6.519521594393348,0.9942563908556837,0.0,-0.8645083790650888,nan,1451.749839555996
cifar10,label_flip@'0.70',2,FedIF,0.1385418541854185,0.1843025025732354,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.10505050505050507,0.9278160997065584,5.256674383123478,1.0042039139751036,0.784022480931353,0.4910796292160179,nan,5.705825390003156
cifar10,label_flip@'0.70',2,loss-heur,0.8697629762976297,0.8998234932213249,,,c2fid,shard,label_flip,'0.70',cifar10_shard_label-flip_fr0.70_fid_seed2,47,0.7034343434343435,0.2516911619735217,1.7417450177364224,0.4301076922624829,0.2561220393416299,-0.42166908091693417,nan,9.19149458402535
cifar10,label_flip_strmain,0,(b)oracle,,,,,c2fid,shard,label_flip,,cifar10_shard_label-flip_strmain_fid_seed0,39,,,,,0.3047498949138293,-0.2671765990087291,0.41599190283400816,833.0424891840667
cifar10,label_flip_strmain,0,Flirds,0.9341614161416141,0.9595710401531458,,,c2fid,shard,label_flip,,cifar10_shard_label-flip_strmain_fid_seed0,39,0.8020202020202021,0.04899167476272892,0.496138771685404,0.15318820709806105,0.43757881462799497,-0.044811524192584946,0.4540485829959514,10.72130887187086
cifar10,label_flip_strmain,0,Flirds1st,0.6361476147614761,0.6936902558042707,,,c2fid,shard,label_flip,,cifar10_shard_label-flip_strmain_fid_seed0,39,0.4751515151515152,0.6071997888551293,3.339808779478043,0.6576501943034283,0.6187473728457336,0.21472131802423203,0.14271255060728746,4.504112454131246
cifar10,label_flip_strmain,0,GTG,0.45321332133213316,0.40732660516017005,,,c2fid,shard,label_flip,,cifar10_shard_label-flip_strmain_fid_seed0,39,0.3115151515151515,0.5925248898176945,1.9456900946066242,0.5508539602312487,0.0012610340479192953,-0.815384106211528,-0.08522267206477734,1111.8465369949117
