cell,dataset,partition,threat,seed,method,runtime,auroc,spearman_a,spearman_b,kendall_a,kendall_b,pearson_a,pearson_b,cos_a,cos_b,euc_a,euc_b,maxdiff_a,maxdiff_b,n_neg,n_exact_zero,phi_min,phi_max,n_neg_clean,phi_clean_mean,n_neg_corrupt,n_exact_zero_corrupt,phi_corrupt_mean,phi_gap,phi_gap_norm
cifar10_iid_free-rider_seed0,cifar10,iid,free_rider,0,(a)oracle,46209.224543220014,,,,,,,,,,,,,,0,0,0.03338001869443866,0.19912852011181068,0,0.14719425436151098,0.0,0.0,0.049691711719452455,0.09750254264205853,0.5882559528941801
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,(b)oracle,182.0482016201131,1.0,0.7087460808223484,,0.506944777064531,,0.9413055899743376,,0.053038276202726053,,0.15416750471893848,,0.07582467553804838,,0,4,-0.0,0.19683851997057614,0,0.1833100120226543,0.0,4.0,0.0,0.1833100120226543,0.9312710339930207
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,Flirds,1.0909507509786636,1.0,0.6711135455574448,0.9870967741935485,0.4586643221060042,0.9487179487179487,0.9418147975426286,0.9999471449152985,0.05289701212063436,2.1204771592064908e-05,0.15892572354044762,0.008146372032547401,0.0792509525856921,0.00482619137037521,0,4,-0.0,0.20027730050496761,0,0.18641359340253985,0.0,4.0,0.0,0.18641359340253985,0.9307774417396649
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,Flirds1st,0.4716110439039767,1.0,0.7840111513521552,0.935483870967742,0.6517861419401112,0.8461538461538461,0.9443185497809073,0.999595027584595,0.05228606804071956,0.00016247483799880502,0.1431976770294203,0.01873959986501209,0.06948198311319446,0.012071542193492185,0,4,-0.0,0.18939529657363893,0,0.17638581221302355,0.0,4.0,0.0,0.17638581221302355,0.9313104147992548
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,GTG,123.50980983697809,1.0,0.6808542089216724,0.8441622892989752,0.4944132324730442,0.6445033866354896,0.7792940285039355,0.8993348374163711,0.10795651166501796,0.043073960534725786,0.17322337630396487,0.19194519300219506,0.09448256141394848,0.11780828756882092,1,0,-0.007549740890431809,0.16740304354066146,0,0.11266810142296675,1.0,0.0,0.0021603911262539155,0.11050771029671283,0.6316430496151222
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,FedSV,36.224443237064406,0.5,0.06686960980480709,0.09379580992210836,0.0,0.07161148740394328,0.07845465062281638,0.19168397484636102,0.25087516423173417,0.3107378883174027,0.2929212317540449,0.3496458377746539,0.20119783454773932,0.1671657522519432,0,0,0.005879692236582442,0.3226784547170003,0,0.12263421482510038,0.0,0.0,0.09101375540097553,0.03162045942412485,0.09981244616155782
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,ComFedSV,30.816791196120903,0.7083333333333334,0.6322217654272672,0.38768934767804786,0.44946657497549475,0.3103164454170876,0.3865947640462154,0.16029434846223475,0.5014787252400272,0.6053799128734878,0.7784106465714274,0.8270206827920343,0.5871196790755739,0.6629443546136223,2,0,-0.47154462337493896,0.5468781391779581,1,0.14522410846418804,1.0,0.0,0.05712891494234403,0.088095193521844,0.08650159517351551
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,Banzhaf,182.61126479296945,1.0,0.7087460808223484,1.0,0.506944777064531,1.0,0.9415343148702381,0.9999981220102239,0.05296660906746942,7.54558001636596e-07,0.15886165204261524,0.007404088887871349,0.07881873928299042,0.0032085590064528102,0,4,-0.0,0.1998707540333271,0,0.18632855763038,0.0,4.0,0.0,0.18632855763038,0.9322452328333688
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,ShapleyFL,180.46444692998193,0.0,-0.6962019024007137,-0.7548387096774194,-0.506944777064531,-0.5897435897435898,-0.9406077791778596,-0.9655519308609698,0.4124336380137993,0.6595132597708371,1.9559059912659784,2.0422132754835642,0.9469797116218724,0.9993373240743036,0,0,0.20463844422404648,0.9993373240743036,0,0.3005651601349648,0.0,0.0,0.9993373240743036,-0.6987721639393388,-0.8792917439005405
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,FedIF,0.5697239660657942,1.0,0.9219971139901345,0.8322580645161289,0.7966275068156915,0.6923076923076923,0.9681892696599027,0.9829032911291151,0.047936837709555036,0.006924260953036776,1.239510618287182,1.1430450749311658,0.6287656011565572,0.6091563498935291,0,4,0.0,0.7897054270864714,0,0.6446431571489929,0.0,4.0,0.0,0.6446431571489929,0.816308379096913
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,loss-heur,0.9198628820013255,1.0,0.7338344376656173,0.9483870967741936,0.5552252320230577,0.8461538461538461,0.9447503461970477,0.9995104807299369,0.05226012356333343,0.00019650889951783324,0.1240393640687052,0.061383533861624644,0.055385920842488584,0.029036811987558975,0,4,-0.0,0.17341768741607666,0,0.15846490859985352,0.0,4.0,0.0,0.15846490859985352,0.9137759300160235
cifar10_iid_free-rider_seed2,cifar10,iid,free_rider,2,(a)oracle,51775.10306453821,,,,,,,,,,,,,,0,0,0.05235761245243117,0.16451164481147865,0,0.14408064550571326,0.0,0.0,0.05357672461252352,0.09050392089318973,0.8069609178513747
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,(b)oracle,183.99691653996706,1.0,0.6242424242424242,,0.4666666666666666,,0.9141953346870474,,0.08546356564697066,,1.1795774018331149,,1.0807027939928906,,4,0,-0.6669695407625227,0.4921262222623067,0,0.4581446343865345,4.0,0.0,-0.5748358807275218,1.0329805151140563,0.8911951437199142
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,Flirds,1.1064286569599062,1.0,0.6,0.9515151515151514,0.4222222222222222,0.8666666666666666,0.9125327992071234,0.9975326635582515,0.152551449228572,0.07900086051980049,1.3283016214018124,0.7253375915989109,0.7935899718930793,0.3416904491564584,4,0,-0.9048645667731762,0.3460229173302651,0,0.2774180632084608,4.0,0.0,-0.8568600257858635,1.1342780889943243,0.906778669871579
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,Flirds1st,0.4755586450919509,0.375,-0.16363636363636364,0.1515151515151515,-0.15555555555555553,0.1111111111111111,0.3418502109433505,0.02048359944533592,0.9003143746292851,0.9107031356930501,3.538191962189898,3.1055113424160443,2.3881954356362893,1.580577339279273,0,0,0.6897408969700336,0.9887384727597237,0,0.8787811490396659,0.0,0.0,0.8846427639946342,-0.005861614954968286,-0.019604222340221408
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,GTG,108.67375045199879,1.0,0.7333333333333332,0.5878787878787878,0.5555555555555555,0.37777777777777777,0.8239722147545554,0.9683064042853732,0.17749444713610196,0.0348383395635572,1.9270900367647947,0.9604892259716221,1.5196995213390028,0.4389967273461123,4,0,-0.3391649840744825,0.22027205348253634,0,0.17876676286649393,4.0,0.0,-0.26425446528204294,0.44302122814853684,0.7919054306506893
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,FedSV,36.72843690193258,1.0,0.6969696969696969,0.7212121212121211,0.4666666666666666,0.5555555555555555,0.7926328894112536,0.9568527172177311,0.20910091177974421,0.04668719246573827,78.37895831345334,78.76939000825263,38.334469770048536,38.215629322897826,4,0,-38.79062022765478,25.286231541633605,0,20.181493195560247,4.0,0.0,-30.159858752290404,50.341351947850654,0.7856402204201134
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,ComFedSV,31.32096023997292,0.7083333333333334,0.309090909090909,-0.11515151515151514,0.24444444444444444,-0.1111111111111111,0.3453589181021317,0.5415218376026352,0.6553220342601312,0.46040612831847805,75.53758581068216,75.48931802248974,52.764944990132726,52.646104542982016,2,0,-53.22109544773897,25.649764731526375,0,12.15680177261432,2.0,0.0,-18.122821617871523,30.279623390485845,0.3839139489751142
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,Banzhaf,184.66200564894825,1.0,0.6121212121212121,0.9878787878787878,0.4222222222222222,0.9555555555555554,0.9141485412798723,0.9999670077144412,0.08555545558510658,3.8370568575141206e-05,1.1880891737218622,0.020733441200832956,1.087557522187553,0.014263960533583031,4,0,-0.6527055802289397,0.4908013658132404,0,0.45545833682020503,4.0,0.0,-0.5676168920472264,1.0230752288674314,0.8946821288741814
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,ShapleyFL,183.56633379706182,1.0,0.6727272727272726,0.9272727272727272,0.4666666666666666,0.8222222222222221,0.8774812800901232,0.9866902297884074,0.47130467353194505,0.39710159601035233,2.391195350096644,1.9702801417906015,1.8908397026943888,0.8408935914989287,0,0,0.005440858214493718,0.9992208921417929,0,0.9963369431753285,0.0,0.0,0.14728736075732313,0.8490495824180053,0.8543636956184997
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,FedIF,0.5997650020290166,1.0,0.6484848484848483,0.9636363636363635,0.5111111111111111,0.8666666666666666,0.8969086125832412,0.9883146910412633,0.38287080757195013,0.3112461682330441,1.9846163731181141,1.440780255080669,1.7018925226548267,0.671086808981016,0,0,0.0034379839885712565,0.8676087348895385,0,0.7941907788251829,0.0,0.0,0.00575619726514133,0.7884345815600415,0.912359716801379
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,loss-heur,0.8839695299975574,1.0,0.6969696969696969,0.9515151515151514,0.5555555555555555,0.8222222222222221,0.9251117841187636,0.9981692425871789,0.2225484418971898,0.15389847556177005,1.550121574328247,1.0606542135956059,1.3899022734990192,0.38545275037250804,4,0,-0.30855226516723633,0.846471905708313,0,0.7850315173467001,4.0,0.0,-0.2304438054561615,1.0154753228028617,0.8791810149159869
cifar10_iid_grad-noise_seed2,cifar10,iid,grad_noise,2,(a)oracle,52764.30068939482,,,,,,,,,,,,,,4,0,-1.6984545386662555,0.6781128557356579,0,0.6253840570601209,4.0,0.0,-0.8050475440252397,1.4304316010853606,0.6018897694442799
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,(b)oracle,182.4446686860174,1.0,0.6727272727272726,,0.4666666666666666,,0.9318120212581783,,0.11006285179790509,,0.4859298681793894,,0.23044178926944736,,4,0,-0.21375143163734023,0.32974024618428843,0,0.3107820657510605,4.0,0.0,-0.205464051309086,0.5162461170601464,0.949869405782467
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,Flirds,1.4645795598626137,1.0,0.6727272727272726,0.9999999999999999,0.4666666666666666,0.9999999999999999,0.9312811310516406,0.9999967835268921,0.10308632965741937,0.000208063561538685,0.47872966601723466,0.017689764819862175,0.2228543259409359,0.00930456053946041,4,0,-0.20616396830882877,0.3321630510035902,0,0.31366875023716906,4.0,0.0,-0.19741707651992332,0.5110858267570924,0.9493965720128248
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,Flirds1st,0.4754267851822078,1.0,0.6848484848484848,0.9878787878787878,0.5111111111111111,0.9555555555555554,0.9301507476223331,0.9999615767205468,0.11175699031893449,3.404453222832782e-05,0.43385721745009,0.06168117484959876,0.21552300848729072,0.02671290988486902,4,0,-0.19904648810625075,0.3030273362994194,0,0.2885526403784752,4.0,0.0,-0.19148229295387864,0.48003493333235386,0.9561042818764655
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,GTG,95.56885923631489,1.0,0.709090909090909,0.7939393939393938,0.5555555555555555,0.6444444444444444,0.9185580266108361,0.9940595834680316,0.15554931030114005,0.009151036628828657,0.27828968860672293,0.36861172301313777,0.1604813752618642,0.17988035313004036,4,0,-0.14882973812965838,0.19638259301565403,0,0.17224453095360057,4.0,0.0,-0.13873430505733278,0.31097883601093335,0.9008335101448941
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,FedSV,36.50973971420899,1.0,0.6242424242424242,0.7212121212121211,0.4222222222222222,0.6,0.9158519468540421,0.9879032220215541,0.2119295370597416,0.030540971010274642,1.37134218072587,0.9079747417393825,0.6037749125041658,0.4211491621202892,4,0,-0.6338975588480631,0.6879593531290691,0,0.5353583766354455,4.0,0.0,-0.5423283686240514,1.077686745259497,0.815282452657887
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,ComFedSV,31.08900904422626,1.0,0.8424242424242423,0.5636363636363636,0.6444444444444444,0.28888888888888886,0.8022178612237613,0.8577475527939022,0.28694335173226826,0.1460789757446671,1.3209340644928973,0.9923015536337807,0.7657054617374662,0.5430192102042457,4,0,-0.7365988393624624,0.7878318180640539,0,0.4620074124799834,4.0,0.0,-0.43230192239085835,0.8943093348708417,0.5866513708013321
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,Banzhaf,183.91563996998593,1.0,0.6727272727272726,0.9999999999999999,0.4666666666666666,0.9999999999999999,0.9317650506308495,0.9999997863177995,0.10758578071887615,2.344143087995576e-05,0.49077597814011364,0.009847580910106037,0.22968822954884827,0.004114404789334503,4,0,-0.21299787191674113,0.3335765260271728,0,0.3147508877639969,4.0,0.0,-0.20470632752403617,0.519457215288033,0.9503870236917619
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,ShapleyFL,182.9387206430547,1.0,0.6,0.9030303030303028,0.3333333333333333,0.7777777777777777,0.9128420731270093,0.9972002611257668,0.05445615692967076,0.14444028442988177,1.7147950118599,1.4961016669880578,0.7940135205589214,0.6366993637549123,0,0,0.005563243760579863,0.9447232675221799,0,0.8826618837546492,0.0,0.0,0.05201094531296084,0.8306509384416884,0.8844615586539742
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,FedIF,0.6208354090340436,1.0,0.7212121212121211,0.9272727272727272,0.4666666666666666,0.8222222222222221,0.927073932554359,0.9992959910734768,0.04830980805384655,0.14350938071569863,1.741264117764231,1.5239448251704166,0.7586819206231135,0.6183186863099644,0,0,0.025186033865997635,0.9309874456502958,0,0.8958658860527909,0.0,0.0,0.05193350911160024,0.8439323769411907,0.9316969105609646
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,loss-heur,0.890904595144093,1.0,0.6121212121212121,0.9878787878787878,0.4222222222222222,0.9555555555555554,0.9298262327852772,0.9998584494058055,0.15238219553278298,0.005003509152902819,0.46184221169484985,0.10861705712772932,0.24887417168087422,0.050251325018822124,4,0,-0.2321838140487671,0.2794889211654663,0,0.2690587639808655,4.0,0.0,-0.22251513600349426,0.49157389998435974,0.960719354683891
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,Ripple,7813.9118221653625,1.0,0.709090909090909,0.5757575757575757,0.5111111111111111,0.3333333333333333,0.9314839366309315,0.9959507894487123,0.04197097689050289,0.12760935552209363,67.07315359785746,66.78581208263374,29.032823085757684,28.942202691580775,0,0,0.24117809136084417,29.23819850452667,0,27.547444292141194,0.0,0.0,0.39615481403597874,27.151289478105216,0.9363475657580813
cifar10_iid_label-flip_fr0.70_seed2,cifar10,iid,label_flip,2,(a)oracle,52691.29085471993,,,,,,,,,,,,,,2,0,-0.11161453480796213,0.21180577889094301,0,0.1910575384069371,2.0,0.0,-0.02398505028618711,0.2150425886931242,0.6649013051583476
mnist_dir1_clean_seed1,mnist,dir1,clean,1,(b)oracle,33.64517065603286,,0.8545454545454544,,0.7333333333333333,,0.8668128373627835,,0.04924293130974655,,0.23518138578552236,,0.13748166506607395,,0,0,0.08108106953875407,0.38535960330258295,0,0.2238531231880188,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,Flirds,0.9422387159429491,,0.8060606060606059,0.9878787878787878,0.6888888888888888,0.9555555555555554,0.8875668030595096,0.9957658117762453,0.046271957721288004,0.0005619203933585615,0.2936197784470852,0.2854885207957305,0.14709683689302372,0.14562698233630422,0,0,0.053647725383937354,0.23973262096627873,0,0.14016283991993123,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,Flirds1st,0.09805630892515182,,0.8303030303030302,0.9636363636363635,0.6888888888888888,0.8666666666666666,0.8640621359107006,0.985522885682838,0.048607375920232676,0.0018338822895119788,0.3983583504636709,0.41871307639823185,0.16039895522658124,0.2145960087208374,0,0,0.041001790559245285,0.17076359458174556,0,0.10057565975967955,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,GTG,27.294450136832893,,0.7696969696969697,0.9515151515151514,0.6,0.8666666666666666,0.8252779844452895,0.8917852363630397,0.06153519840484756,0.01562886451661194,0.253071230312546,0.13442632480814817,0.18771218189176617,0.06804868915355916,0,0,0.013032380385194914,0.31796391717800576,0,0.21255546451752033,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,FedSV,6.633265538141131,,0.6969696969696969,0.5272727272727272,0.5111111111111111,0.4222222222222222,0.7696260975216517,0.5623762987818747,0.17302739367417974,0.13138715884919028,0.4972000889379495,0.43782383912728035,0.2539154158818341,0.27156641676962856,2,0,-0.05317085360487302,0.4453985231618086,2,0.22385312914848327,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,ComFedSV,5.444422108121216,,0.7939393939393938,0.6969696969696969,0.6444444444444444,0.5555555555555555,0.8271421664761075,0.7411050980581049,0.13531311709957872,0.07194518636021885,0.4094336335585145,0.30357229366514143,0.2926090270814912,0.19017231965526216,1,0,-0.09186446480453014,0.38797603733837605,1,0.21644819155335426,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,Banzhaf,33.734302603174,,0.8303030303030302,0.9878787878787878,0.6888888888888888,0.9555555555555554,0.8627305054169319,0.9995990369227937,0.04458642867702234,0.00017277770679513527,0.2975392233001322,0.1312796564379205,0.19454012236366652,0.05705845729759257,0,0,0.09926309795991983,0.4424180606001755,0,0.2639179681515088,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,ShapleyFL,32.88722351193428,,0.309090909090909,0.29696969696969694,0.19999999999999998,0.19999999999999998,0.2946396591460183,0.32170109966613414,0.07873858888623453,0.09829432844251029,1.2684902918237153,1.250864209968345,0.7129107351233582,0.6644330950896675,0,0,0.1810022914236943,0.9320558125093363,0,0.547536500717538,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,FedIF,0.18567872000858188,,0.07878787878787878,0.2121212121212121,0.1111111111111111,0.19999999999999998,0.20924072295266,0.33870155675699254,0.0572075883558536,0.08048192712049207,1.0293933228706185,1.0172493194030932,0.6092486405025936,0.6481178770925621,0,0,0.25267517101450265,0.8200869155446282,0,0.49636577171533347,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,loss-heur,0.16635709907859564,,0.8545454545454544,0.9757575757575757,0.7333333333333333,0.911111111111111,0.8805524923267449,0.9913545479442019,0.05257888774216368,0.0012002844212773978,0.3884751100099913,0.40338912623310946,0.16132080597555803,0.20137083842049525,0,0,0.039423756301403046,0.1839887648820877,0,0.1044489398598671,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,Ripple,2057.628423157148,,0.7454545454545454,0.9151515151515152,0.6,0.7777777777777777,0.7381302278974411,0.8837752108121203,0.11423982673292143,0.03350598088691825,62.184627675244734,62.07879590697578,33.22391767311384,33.15722823339387,0,0,4.225860481285306,33.45396690219115,0,17.191898161297505,,,,,
mnist_dir1_clean_seed1,mnist,dir1,clean,1,(a)oracle,61599.81424159906,,,,,,,,,,,,,,0,0,0.20074456227696108,0.247877938236509,0,0.2234891429901123,,,,,
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,(b)oracle,34.359721718821675,1.0,0.9567172612055053,,0.8832083446486338,,0.9293772565388116,,0.03206502777837117,,0.2411827303679492,,0.18411573581681326,,0,4,-0.0,0.5235878111173712,0,0.37079735969503713,0.0,4.0,0.0,0.37079735969503713,0.7081856220138718
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,Flirds,0.5410160729661584,1.0,0.9567172612055053,1.0,0.8832083446486338,1.0,0.9337434514879411,0.999889273646921,0.029911902652621336,5.635713728013858e-05,0.23680301886996682,0.1257411763205892,0.19529026547778283,0.07406474386076084,0,4,-0.0,0.44952306725661034,0,0.32334167930029656,0.0,4.0,0.0,0.32334167930029656,0.7192994149857873
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,Flirds1st,0.09761932073161006,1.0,0.9317050452262763,0.9870967741935485,0.835467353046005,0.9487179487179487,0.9340963647283839,0.9983400860181871,0.02970556277197489,0.0007733931489547485,0.29882002453396067,0.2535843801673973,0.21140421481910687,0.14554954170559875,0,4,-0.0,0.37803826941177243,0,0.2746908499172707,0.0,4.0,0.0,0.2746908499172707,0.7266218056301276
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,GTG,24.1889054980129,1.0,0.9757575757575757,0.9442111532158909,0.911111111111111,0.835467353046005,0.9643750217322861,0.9671545540941733,0.08043090307174527,0.06907085857698358,0.3708796857514922,0.3512713211088152,0.21919257027571248,0.1818634872829867,4,0,-0.1818634872829867,0.464336759663324,0,0.3325206328751343,4.0,0.0,-0.14779639989708462,0.48031703277221893,0.7432944122847509
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,FedSV,6.795931490138173,1.0,0.9393939393939393,0.9567172612055054,0.8222222222222221,0.8832083446486338,0.9359197610083715,0.9877713410104966,0.1031684353301916,0.06239979973828391,0.779427847995862,0.6842782960307953,0.4147343309084573,0.30443308341006425,4,0,-0.2682386460403601,0.8280208945274354,0,0.5262730202327172,4.0,0.0,-0.23321352433413262,0.7594865445668497,0.6927981161956247
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,ComFedSV,5.564927746076137,1.0,0.8666666666666665,0.9442111532158909,0.6888888888888888,0.835467353046005,0.9618004194348777,0.9743818119347653,0.11776057363453918,0.09760580914095451,0.8082112886456972,0.7576925103564179,0.3570098376815518,0.3642214775706331,4,0,-0.3642214775706331,0.7308450033888221,0,0.5207567530580693,4.0,0.0,-0.30207648392145836,0.8228332369795277,0.7514002586021926
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,Banzhaf,34.46041778009385,1.0,0.9567172612055053,1.0,0.8832083446486338,1.0,0.9300815952614767,0.9999976770523114,0.03171633661461737,1.2100182170682316e-06,0.24139100435190927,0.006187690332626302,0.18215574735748952,0.003017608899002655,0,4,-0.0,0.5260052478406578,0,0.3732961849309504,0.0,4.0,0.0,0.3732961849309504,0.7096814840981065
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,ShapleyFL,33.74476494686678,0.16666666666666663,-0.45647294162092733,-0.45806451612903226,-0.3103164454170875,-0.28205128205128205,-0.6903301265940394,-0.5147692941764391,0.5549609374155571,0.5244419978400247,1.9412914827504113,1.9080284810153911,0.9142451903976289,0.8955460127029298,0,0,0.05796212058505637,0.9183509621404317,0,0.4058068774374559,0.0,0.0,0.8955460127029298,-0.48973913526547386,-0.5692067488696666
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,FedIF,0.16458086809143424,1.0,0.8066439653301319,0.8193548387096775,0.6445033866354896,0.641025641025641,0.9389671984618577,0.8706391022923028,0.02596584475735375,0.05773252871613632,0.77240362577954,0.8127274963743117,0.477358500748772,0.5941035185350608,0,0,0.0365188826048786,0.8906450643677501,0,0.6580669664753606,0.0,0.0,0.0365188826048786,0.621548083870482,0.7277005402031341
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,loss-heur,0.16703181760385633,1.0,0.9567172612055053,1.0,0.8832083446486338,1.0,0.9315812921778669,0.9998079788731576,0.030964890640018172,9.035132713886007e-05,0.2921101318397905,0.23674350149960788,0.212492215139525,0.13018530172606335,0,4,-0.0,0.39340250939130783,0,0.2799295224249363,0.0,4.0,0.0,0.2799295224249363,0.7115600834830905
mnist_dir1_free-rider_seed1,mnist,dir1,free_rider,1,(a)oracle,63042.132759997854,,,,,,,,,,,,,,4,0,-0.018699177694699122,0.41328656361897814,0,0.3792037467715603,4.0,0.0,-0.012912169420340704,0.392115916191901,0.9077056918579504
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,(b)oracle,34.15811297018081,1.0,0.8666666666666665,,0.6888888888888888,,0.8964084700193553,,0.19546299218161445,,1.9003341052189617,,0.9203368604077464,,1,0,-0.1885878648727186,0.5736621291184479,0,0.3701528833888314,1.0,0.0,-0.016978007045737098,0.3871308904345685,0.5078791649541881
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,Flirds,0.7063961713574827,1.0,0.8787878787878788,0.9878787878787878,0.7333333333333333,0.9555555555555554,0.8958349064214753,0.9845541270491777,0.12045638522722124,0.0390125093253374,2.021019705312471,0.3734576084380028,0.8716348468042809,0.21416775625140017,4,0,-0.2866130196506778,0.3594943728670478,0,0.2395131924438575,4.0,0.0,-0.08782750485063298,0.32734069729449045,0.5066351214755835
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,Flirds1st,0.09783725906163454,0.7500000000000001,0.6969696969696969,0.6727272727272726,0.4666666666666666,0.5111111111111111,0.6242443025083961,0.8077935286562841,0.5574626157546727,0.15519714524794948,2.332534523863876,0.5661804527081645,1.1318889915775865,0.4568102443871694,0,0,0.18224385429465523,0.5334151724874973,0,0.3597438568066081,0.0,0.0,0.23888171373536657,0.12086214307124152,0.34416860606159
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,GTG,20.368270062841475,1.0,0.8060606060606059,0.8181818181818182,0.6888888888888888,0.6444444444444444,0.9868632816760229,0.8678446873795723,0.029737897511294964,0.32194418255320145,1.2827841581513304,1.0316267671315558,0.6061765355828757,0.7024572141017418,4,0,-0.6562391951199511,0.4719146879972301,0,0.38753869223699033,4.0,0.0,-0.4933164699706023,0.8808551622075926,0.7807934497142518
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,FedSV,6.740115235093981,1.0,0.9878787878787878,0.8303030303030302,0.9555555555555554,0.6444444444444444,0.9834251234297606,0.9060218489368121,0.04671937570264151,0.33645099430110204,39.87098171926964,41.695442890534245,20.575746688756965,21.496083549164712,4,0,-21.449865530182922,17.234849020590385,0,10.62896452902092,4.0,0.0,-15.40519548666974,26.03416001569066,0.672983123127898
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,ComFedSV,5.50804844731465,1.0,0.7333333333333332,0.6969696969696969,0.5555555555555555,0.6,0.9580184094726552,0.8476486156696827,0.07228061919522677,0.3813556154073273,45.53471631010029,47.33403985407465,21.528646072654144,22.20372481984456,4,0,-22.39231268471728,19.41309915172557,0,12.110973530966374,4.0,0.0,-17.71592154571166,29.826895076678035,0.7134697104138361
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,Banzhaf,34.342462081927806,1.0,0.8787878787878788,0.9878787878787878,0.7333333333333333,0.9555555555555554,0.892066834418721,0.9995298586919543,0.21825118075021732,0.0013022170725249804,1.8871611733490914,0.09745147186910393,0.9445327477714489,0.047860723756029455,1,0,-0.16191381523094606,0.6215228528744774,0,0.4034463769106272,1.0,0.0,0.005616508053208236,0.39782986885741894,0.5078009302519458
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,ShapleyFL,33.467455103993416,1.0,0.8060606060606059,0.7575757575757575,0.6,0.5555555555555555,0.9710851462584021,0.8510365429391612,0.2975689925559115,0.09077268880353129,1.9567907440412724,1.6246541620235027,1.2191431207799512,0.8328380299119441,0,0,0.07835699767513665,0.9984412218307683,0,0.9908122636553641,0.0,0.0,0.19063781096247195,0.8001744526928922,0.8696752228604054
mnist_dir1_grad-noise_seed1,mnist,dir1,grad_noise,1,FedIF,0.16690754191949964,1.0,0.6969696969696969,0.6606060606060605,0.5111111111111111,0.4666666666666666,0.8799048855378876,0.68632028237261,0.24731863895776451,0.151790612641293,1.7595696772585212,0.8809590458303561,0.882370700638956,0.7784983068400559,0,0,0.008251859213000154,0.9409007598948038,0,0.6079530939817657,0.0,0.0,0.0122664598226313,0.5956866341591344,0.6387040543592166
