dataset,partition,threat,flip_rate,seed,arm,source,policy,timing,final_acc,delta_acc,recovery,auroc,rounds_to_target,kept,skipped,dedup_shared
fmnist,dir1,clean,,2,flirds_gate_v2,flirds,P1,online,0.827625,0.04300000000000004,,,7.0,,,
fmnist,dir1,clean,,2,flirds_gatew_v1,,,,0.828625,0.04399999999999993,,,7.0,,,
fmnist,dir1,clean,,2,flirds_gatew_v2,flirds,P2,online,0.846625,0.061999999999999944,,,7.0,,,
fmnist,dir1,clean,,2,flirds_mult,flirds,P3,online,0.81975,0.03512499999999996,,,7.0,,,
fmnist,dir1,clean,,2,flirds_zgate_v2,flirds,P4,online,0.839875,0.05525000000000002,,,7.0,,,
fmnist,dir1,clean,,2,observer,,,,0.784625,0.0,,,7.0,,,
fmnist,dir1,clean,,2,t2_random_k76,,,,0.846,0.06137499999999996,,,7.0,76.0,,False
fmnist,dir1,clean,,2,t2_sign_flirds,flirds,P1,retrain,0.847875,0.06325000000000003,,,6.0,76.0,,False
fmnist,dir1,clean,,2,t2_signw_flirds,flirds,P2,retrain,0.8475,0.06287500000000001,,,7.0,76.0,,False
fmnist,dir1,clean,,2,vanilla,,,,0.784625,0.0,,,7.0,,,
fmnist,dir1,free_rider,,0,flirds_gate_v1,flirds,P1v1,online,0.781875,-0.011874999999999969,-0.2698863636363627,0.9333333333333333,8.0,,,
fmnist,dir1,free_rider,,0,flirds_gate_v2,flirds,P1,online,0.837125,0.04337500000000005,0.9857954545454548,0.7,8.0,,,
fmnist,dir1,free_rider,,0,flirds_gatew_v1,,,,0.79425,0.000500000000000056,0.011363636363637625,0.9833333333333333,8.0,,,
fmnist,dir1,free_rider,,0,flirds_gatew_v2,flirds,P2,online,0.820375,0.02662500000000001,0.605113636363636,0.7333333333333334,8.0,,,
fmnist,dir1,free_rider,,0,flirds_mult,flirds,P3,online,0.8085,0.01475000000000004,0.3352272727272734,0.39458333333333334,8.0,,,
fmnist,dir1,free_rider,,0,flirds_zgate_v2,flirds,P4,online,0.802125,0.008375000000000021,0.1903409090909094,0.7,12.0,,,
fmnist,dir1,free_rider,,0,observer,,,,0.79375,0.0,0.0,,13.0,,,
fmnist,dir1,free_rider,,0,oracle_excl,,,,0.83775,0.04400000000000004,1.0,,7.0,,,
fmnist,dir1,free_rider,,0,random_excl,,,,0.8095,0.015750000000000042,0.3579545454545461,,10.0,,,
fmnist,dir1,free_rider,,0,t2_random_k47,,,,0.81175,0.018000000000000016,0.4090909090909091,,9.0,47.0,,False
fmnist,dir1,free_rider,,0,t2_sign_flirds,flirds,P1,retrain,0.843375,0.04962500000000003,1.1278409090909087,,9.0,47.0,,False
fmnist,dir1,free_rider,,0,t2_signw_flirds,flirds,P2,retrain,0.84125,0.0475000000000001,1.0795454545454557,,9.0,47.0,,False
fmnist,dir1,free_rider,,0,vanilla,,,,0.79375,0.0,0.0,,13.0,,,
fmnist,dir1,free_rider,,1,flirds_gate_v1,flirds,P1v1,online,0.849375,0.02574999999999994,1.1016042780748674,0.9333333333333333,7.0,,,
fmnist,dir1,free_rider,,1,flirds_gate_v2,flirds,P1,online,0.8455,0.021874999999999978,0.9358288770053497,0.7333333333333334,7.0,,,
fmnist,dir1,free_rider,,1,flirds_gatew_v1,,,,0.8365,0.01287499999999997,0.5508021390374337,0.9833333333333333,6.0,,,
fmnist,dir1,free_rider,,1,flirds_gatew_v2,flirds,P2,online,0.860625,0.03699999999999992,1.5828877005347612,0.6833333333333333,6.0,,,
fmnist,dir1,free_rider,,1,flirds_mult,flirds,P3,online,0.835125,0.011499999999999955,0.49197860962566814,0.41874999999999996,6.0,,,
fmnist,dir1,free_rider,,1,flirds_zgate_v2,flirds,P4,online,0.82075,-0.002875000000000072,-0.12299465240642059,0.7333333333333334,10.0,,,
fmnist,dir1,free_rider,,1,observer,,,,0.823625,0.0,0.0,,10.0,,,
fmnist,dir1,free_rider,,1,oracle_excl,,,,0.847,0.023374999999999924,1.0,,7.0,,,
fmnist,dir1,free_rider,,1,random_excl,,,,0.829,0.005374999999999908,0.22994652406416793,,11.0,,,
fmnist,dir1,free_rider,,1,t2_random_k43,,,,0.808875,-0.01475000000000004,-0.6310160427807525,,15.0,43.0,,False
fmnist,dir1,free_rider,,1,t2_sign_flirds,flirds,P1,retrain,0.85325,0.0296249999999999,1.267379679144385,,7.0,43.0,,False
fmnist,dir1,free_rider,,1,t2_signw_flirds,flirds,P2,retrain,0.837,0.013374999999999915,0.5721925133689821,,7.0,43.0,,False
fmnist,dir1,free_rider,,1,vanilla,,,,0.823625,0.0,0.0,,10.0,,,
fmnist,dir1,free_rider,,2,flirds_gate_v1,flirds,P1v1,online,0.796,-0.01100000000000001,-0.32592592592592673,0.9333333333333333,7.0,,,
fmnist,dir1,free_rider,,2,flirds_gate_v2,flirds,P1,online,0.834125,0.027124999999999955,0.8037037037037036,0.6833333333333333,7.0,,,
fmnist,dir1,free_rider,,2,flirds_gatew_v1,,,,0.798375,-0.008625000000000105,-0.2555555555555591,0.9666666666666667,7.0,,,
fmnist,dir1,free_rider,,2,flirds_gatew_v2,flirds,P2,online,0.84525,0.038249999999999895,1.133333333333332,0.85,7.0,,,
fmnist,dir1,free_rider,,2,flirds_mult,flirds,P3,online,0.81775,0.010749999999999926,0.3185185185185168,0.49625,7.0,,,
fmnist,dir1,free_rider,,2,flirds_zgate_v2,flirds,P4,online,0.80475,-0.0022500000000000853,-0.0666666666666693,0.7666666666666666,10.0,,,
fmnist,dir1,free_rider,,2,observer,,,,0.807,0.0,0.0,,10.0,,,
fmnist,dir1,free_rider,,2,oracle_excl,,,,0.84075,0.03374999999999995,1.0,,7.0,,,
fmnist,dir1,free_rider,,2,random_excl,,,,0.798875,-0.008125000000000049,-0.24074074074074256,,13.0,,,
fmnist,dir1,free_rider,,2,t2_random_k46,,,,0.802375,-0.004625000000000101,-0.13703703703704026,,10.0,46.0,,False
fmnist,dir1,free_rider,,2,t2_sign_flirds,flirds,P1,retrain,0.834875,0.027874999999999983,0.8259259259259267,,8.0,46.0,,False
fmnist,dir1,free_rider,,2,t2_signw_flirds,flirds,P2,retrain,0.828625,0.021624999999999894,0.6407407407407386,,9.0,46.0,,False
fmnist,dir1,free_rider,,2,vanilla,,,,0.807,0.0,0.0,,10.0,,,
fmnist,dir1,frrand,,0,flirds_gate_v1,flirds,P1v1,online,0.793375,-0.002749999999999919,-0.06606606606606409,0.8350000000000001,13.0,,,
fmnist,dir1,frrand,,0,flirds_gate_v2,flirds,P1,online,0.798875,0.00275000000000003,0.06606606606606676,0.6033333333333333,12.0,,,
fmnist,dir1,frrand,,0,flirds_gatew_v1,,,,0.799125,0.0030000000000000027,0.0720720720720721,0.9833333333333333,8.0,,,
fmnist,dir1,frrand,,0,flirds_gatew_v2,flirds,P2,online,0.838125,0.04200000000000004,1.0090090090090094,0.7558333333333334,8.0,,,
fmnist,dir1,frrand,,0,flirds_mult,flirds,P3,online,0.807125,0.01100000000000001,0.26426426426426436,0.39041666666666663,8.0,,,
fmnist,dir1,frrand,,0,flirds_zgate_v2,flirds,P4,online,0.800875,0.004750000000000032,0.11411411411411482,0.7,12.0,,,
fmnist,dir1,frrand,,0,observer,,,,0.796125,0.0,0.0,,13.0,,,
fmnist,dir1,frrand,,0,oracle_excl,,,,0.83775,0.04162500000000002,1.0,,7.0,,,
fmnist,dir1,frrand,,0,random_excl,,,,0.80875,0.012624999999999997,0.3033033033033031,,10.0,,,
fmnist,dir1,frrand,,0,t2_random_k65,,,,0.792375,-0.00374999999999992,-0.09009009009008812,,12.0,65.0,,False
fmnist,dir1,frrand,,0,t2_sign_flirds,flirds,P1,retrain,0.80775,0.011624999999999996,0.27927927927927904,,8.0,65.0,,False
fmnist,dir1,frrand,,0,t2_signw_flirds,flirds,P2,retrain,0.823375,0.027249999999999996,0.6546546546546542,,8.0,65.0,,False
fmnist,dir1,frrand,,0,vanilla,,,,0.796125,0.0,0.0,,13.0,,,
fmnist,dir1,frrand,,1,flirds_gate_v1,flirds,P1v1,online,0.828625,0.005499999999999949,0.23036649214659494,0.8333333333333334,9.0,,,
fmnist,dir1,frrand,,1,flirds_gate_v2,flirds,P1,online,0.841625,0.01849999999999996,0.774869109947643,0.6983333333333334,9.0,,,
fmnist,dir1,frrand,,1,flirds_gatew_v1,,,,0.840375,0.017249999999999988,0.7225130890052357,0.9833333333333333,6.0,,,
fmnist,dir1,frrand,,1,flirds_gatew_v2,flirds,P2,online,0.85,0.026874999999999982,1.1256544502617802,0.8741666666666666,6.0,,,
fmnist,dir1,frrand,,1,flirds_mult,flirds,P3,online,0.8345,0.011375000000000024,0.4764397905759176,0.4166666666666667,6.0,,,
fmnist,dir1,frrand,,1,flirds_zgate_v2,flirds,P4,online,0.818875,-0.004249999999999976,-0.17801047120418764,0.6666666666666667,10.0,,,
fmnist,dir1,frrand,,1,observer,,,,0.823125,0.0,0.0,,10.0,,,
fmnist,dir1,frrand,,1,oracle_excl,,,,0.847,0.02387499999999998,1.0,,7.0,,,
fmnist,dir1,frrand,,1,random_excl,,,,0.83025,0.007125000000000048,0.29842931937173,,11.0,,,
fmnist,dir1,frrand,,1,t2_random_k65,,,,0.82825,0.005125000000000046,0.21465968586387646,,9.0,65.0,,False
fmnist,dir1,frrand,,1,t2_sign_flirds,flirds,P1,retrain,0.8335,0.010375000000000023,0.4345549738219909,,8.0,65.0,,False
fmnist,dir1,frrand,,1,t2_signw_flirds,flirds,P2,retrain,0.8455,0.022375000000000034,0.9371727748691122,,8.0,65.0,,False
fmnist,dir1,frrand,,1,vanilla,,,,0.823125,0.0,0.0,,10.0,,,
fmnist,dir1,frrand,,2,flirds_gate_v1,flirds,P1v1,online,0.789,-0.01849999999999996,-0.5563909774436078,0.8654166666666666,9.0,,,
fmnist,dir1,frrand,,2,flirds_gate_v2,flirds,P1,online,0.824375,0.016874999999999973,0.5075187969924804,0.6683333333333334,9.0,,,
fmnist,dir1,frrand,,2,flirds_gatew_v1,,,,0.804625,-0.002874999999999961,-0.08646616541353265,0.9629166666666666,7.0,,,
fmnist,dir1,frrand,,2,flirds_gatew_v2,flirds,P2,online,0.83675,0.029249999999999998,0.8796992481203006,0.9170833333333333,7.0,,,
fmnist,dir1,frrand,,2,flirds_mult,flirds,P3,online,0.81775,0.010249999999999981,0.30827067669172875,0.48583333333333334,7.0,,,
fmnist,dir1,frrand,,2,flirds_zgate_v2,flirds,P4,online,0.80375,-0.003750000000000031,-0.11278195488721897,0.7416666666666666,10.0,,,
fmnist,dir1,frrand,,2,observer,,,,0.8075,0.0,0.0,,10.0,,,
fmnist,dir1,frrand,,2,oracle_excl,,,,0.84075,0.03325,1.0,,7.0,,,
fmnist,dir1,frrand,,2,random_excl,,,,0.799875,-0.007624999999999993,-0.22932330827067646,,13.0,,,
fmnist,dir1,frrand,,2,t2_random_k66,,,,0.804375,-0.0031250000000000444,-0.09398496240601636,,13.0,66.0,,False
fmnist,dir1,frrand,,2,t2_sign_flirds,flirds,P1,retrain,0.824,0.01649999999999996,0.49624060150375815,,10.0,66.0,,False
fmnist,dir1,frrand,,2,t2_signw_flirds,flirds,P2,retrain,0.830375,0.02287499999999998,0.6879699248120293,,10.0,66.0,,False
fmnist,dir1,frrand,,2,vanilla,,,,0.8075,0.0,0.0,,10.0,,,
fmnist,dir1,grad_noise,,0,flirds_gate_v1,flirds,P1v1,online,0.796875,0.04862500000000003,0.543296089385475,0.9870833333333333,9.0,,,
fmnist,dir1,grad_noise,,0,flirds_gate_v2,flirds,P1,online,0.85925,0.11099999999999999,1.2402234636871503,0.9512499999999999,9.0,,,
fmnist,dir1,grad_noise,,0,flirds_gatew_v1,,,,0.769125,0.020874999999999977,0.23324022346368684,0.98875,6.0,,,
fmnist,dir1,grad_noise,,0,flirds_gatew_v2,flirds,P2,online,0.85775,0.10950000000000004,1.2234636871508382,0.9808333333333333,7.0,,,
fmnist,dir1,grad_noise,,0,flirds_mult,flirds,P3,online,0.806625,0.058375000000000066,0.652234636871509,0.9895833333333333,6.0,,,
fmnist,dir1,grad_noise,,0,flirds_zgate_v2,flirds,P4,online,0.807875,0.05962500000000004,0.666201117318436,0.9995833333333333,10.0,,,
fmnist,dir1,grad_noise,,0,observer,,,,0.74825,0.0,0.0,,10.0,,,
fmnist,dir1,grad_noise,,0,oracle_excl,,,,0.83775,0.08950000000000002,1.0,,7.0,,,
fmnist,dir1,grad_noise,,0,random_excl,,,,0.7705,0.022249999999999992,0.2486033519553071,,11.0,,,
fmnist,dir1,grad_noise,,0,t2_random_k60,,,,0.72075,-0.02749999999999997,-0.3072625698324018,,7.0,60.0,,False
fmnist,dir1,grad_noise,,0,t2_sign_flirds,flirds,P1,retrain,0.83775,0.08950000000000002,1.0,,7.0,60.0,,False
fmnist,dir1,grad_noise,,0,t2_signw_flirds,flirds,P2,retrain,0.84425,0.09599999999999997,1.0726256983240219,,7.0,60.0,,False
fmnist,dir1,grad_noise,,0,vanilla,,,,0.74825,0.0,0.0,,10.0,,,
fmnist,dir1,grad_noise,,1,flirds_gate_v1,flirds,P1v1,online,0.800375,0.03312499999999996,0.4153605015673977,0.9804166666666666,7.0,,,
fmnist,dir1,grad_noise,,1,flirds_gate_v2,flirds,P1,online,0.8625,0.09525000000000006,1.1943573667711607,0.9933333333333333,7.0,,,
fmnist,dir1,grad_noise,,1,flirds_gatew_v1,,,,0.7775,0.010249999999999981,0.12852664576802486,0.9883333333333333,5.0,,,
fmnist,dir1,grad_noise,,1,flirds_gatew_v2,flirds,P2,online,0.855375,0.08812500000000001,1.1050156739811916,0.9762500000000001,6.0,,,
fmnist,dir1,grad_noise,,1,flirds_mult,flirds,P3,online,0.792625,0.025375000000000036,0.3181818181818187,0.9904166666666666,6.0,,,
fmnist,dir1,grad_noise,,1,flirds_zgate_v2,flirds,P4,online,0.792625,0.025375000000000036,0.3181818181818187,0.9987499999999999,7.0,,,
fmnist,dir1,grad_noise,,1,observer,,,,0.76725,0.0,0.0,,9.0,,,
fmnist,dir1,grad_noise,,1,oracle_excl,,,,0.847,0.07974999999999999,1.0,,7.0,,,
fmnist,dir1,grad_noise,,1,random_excl,,,,0.743125,-0.024124999999999952,-0.3025078369905951,,9.0,,,
fmnist,dir1,grad_noise,,1,t2_random_k57,,,,0.7305,-0.03674999999999995,-0.46081504702194304,,7.0,57.0,,False
fmnist,dir1,grad_noise,,1,t2_sign_flirds,flirds,P1,retrain,0.856875,0.08962500000000007,1.1238244514106592,,7.0,57.0,,False
fmnist,dir1,grad_noise,,1,t2_signw_flirds,flirds,P2,retrain,0.85475,0.08750000000000002,1.0971786833855803,,7.0,57.0,,False
fmnist,dir1,grad_noise,,1,vanilla,,,,0.76725,0.0,0.0,,9.0,,,
fmnist,dir1,grad_noise,,2,flirds_gate_v1,flirds,P1v1,online,0.747125,0.042750000000000066,0.31347387717690234,0.9745833333333334,6.0,,,
fmnist,dir1,grad_noise,,2,flirds_gate_v2,flirds,P1,online,0.846625,0.14225,1.04307974335472,0.8266666666666667,6.0,,,
fmnist,dir1,grad_noise,,2,flirds_gatew_v1,,,,0.758,0.053625000000000034,0.3932172318973421,0.9316666666666666,5.0,,,
fmnist,dir1,grad_noise,,2,flirds_gatew_v2,flirds,P2,online,0.846375,0.14200000000000002,1.0412465627864345,0.9866666666666666,5.0,,,
fmnist,dir1,grad_noise,,2,flirds_mult,flirds,P3,online,0.785,0.08062500000000006,0.5912007332722277,0.98125,6.0,,,
fmnist,dir1,grad_noise,,2,flirds_zgate_v2,flirds,P4,online,0.781625,0.07725000000000004,0.5664527956003669,0.9983333333333333,6.0,,,
fmnist,dir1,grad_noise,,2,observer,,,,0.704375,0.0,0.0,,8.0,,,
fmnist,dir1,grad_noise,,2,oracle_excl,,,,0.84075,0.13637500000000002,1.0,,7.0,,,
fmnist,dir1,grad_noise,,2,random_excl,,,,0.70075,-0.0036249999999999893,-0.02658111824014657,,6.0,,,
fmnist,dir1,grad_noise,,2,t2_random_k61,,,,0.761,0.056625000000000036,0.4152153987167738,,6.0,61.0,,False
fmnist,dir1,grad_noise,,2,t2_sign_flirds,flirds,P1,retrain,0.84225,0.13787500000000008,1.0109990834097162,,7.0,61.0,,False
fmnist,dir1,grad_noise,,2,t2_signw_flirds,flirds,P2,retrain,0.838875,0.13450000000000006,0.9862511457378554,,6.0,61.0,,False
fmnist,dir1,grad_noise,,2,vanilla,,,,0.704375,0.0,0.0,,8.0,,,
fmnist,dir1,label_flip,0.15,0,flirds_gate_v1,flirds,P1v1,online,0.68175,-0.14012500000000006,93.41666666666316,0.919714165615805,8.0,,,
fmnist,dir1,label_flip,0.15,0,flirds_gate_v2,flirds,P1,online,0.84225,0.020375000000000032,-13.58333333333284,0.8566624632198402,8.0,,,
fmnist,dir1,label_flip,0.15,0,flirds_gatew_v1,,,,0.834625,0.012749999999999928,-8.49999999999963,0.9096258932324506,7.0,,,
fmnist,dir1,label_flip,0.15,0,flirds_gatew_v2,flirds,P2,online,0.836,0.014124999999999943,-9.416666666666272,0.8028583438419503,8.0,,,
fmnist,dir1,label_flip,0.15,0,flirds_mult,flirds,P3,online,0.823875,0.0020000000000000018,-1.333333333333284,0.8684321143337537,7.0,,,
fmnist,dir1,label_flip,0.15,0,flirds_zgate_v2,flirds,P4,online,0.836375,0.014499999999999957,-9.666666666666272,0.9251786464901219,8.0,,,
fmnist,dir1,label_flip,0.15,0,oracle_excl,,,,0.820375,-0.0015000000000000568,1.0,,10.0,,,
fmnist,dir1,label_flip,0.15,0,random_excl,,,,0.79425,-0.02762500000000001,18.416666666665975,,8.0,,,
fmnist,dir1,label_flip,0.15,0,vanilla,,,,0.821875,0.0,-0.0,,8.0,,,
fmnist,dir1,label_flip,0.15,1,flirds_gate_v1,flirds,P1v1,online,0.848125,-0.0003750000000000142,-0.04285714285714485,0.9106570512820512,8.0,,,
fmnist,dir1,label_flip,0.15,1,flirds_gate_v2,flirds,P1,online,0.84075,-0.007750000000000035,-0.8857142857142973,0.8938301282051282,8.0,,,
fmnist,dir1,label_flip,0.15,1,flirds_gatew_v1,,,,0.84575,-0.00275000000000003,-0.31428571428572044,0.9298878205128205,6.0,,,
fmnist,dir1,label_flip,0.15,1,flirds_gatew_v2,flirds,P2,online,0.84875,0.00024999999999997247,0.02857142857142567,0.8357371794871795,6.0,,,
fmnist,dir1,label_flip,0.15,1,flirds_mult,flirds,P3,online,0.853,0.0044999999999999485,0.5142857142857128,0.9094551282051282,6.0,,,
fmnist,dir1,label_flip,0.15,1,flirds_zgate_v2,flirds,P4,online,0.85,0.0014999999999999458,0.1714285714285667,0.9795673076923077,8.0,,,
fmnist,dir1,label_flip,0.15,1,oracle_excl,,,,0.85725,0.008749999999999925,1.0,,7.0,,,
fmnist,dir1,label_flip,0.15,1,random_excl,,,,0.849,0.0004999999999999449,0.05714285714285134,,6.0,,,
fmnist,dir1,label_flip,0.15,1,vanilla,,,,0.8485,0.0,0.0,,8.0,,,
fmnist,dir1,label_flip,0.15,2,flirds_gate_v1,flirds,P1v1,online,0.831125,0.06374999999999997,0.8947368421052637,0.9281413087113608,8.0,,,
fmnist,dir1,label_flip,0.15,2,flirds_gate_v2,flirds,P1,online,0.838625,0.07124999999999992,1.0,0.8442392613408269,8.0,,,
fmnist,dir1,label_flip,0.15,2,flirds_gatew_v1,,,,0.827125,0.05974999999999997,0.8385964912280707,0.9189080690485748,7.0,,,
fmnist,dir1,label_flip,0.15,2,flirds_gatew_v2,flirds,P2,online,0.843375,0.07599999999999996,1.066666666666667,0.832597350461662,7.0,,,
fmnist,dir1,label_flip,0.15,2,flirds_mult,flirds,P3,online,0.815625,0.048250000000000015,0.6771929824561412,0.8751505419510237,7.0,,,
fmnist,dir1,label_flip,0.15,2,flirds_zgate_v2,flirds,P4,online,0.839875,0.07250000000000001,1.017543859649124,0.9710959454034525,9.0,,,
fmnist,dir1,label_flip,0.15,2,oracle_excl,,,,0.838625,0.07124999999999992,1.0,,8.0,,,
fmnist,dir1,label_flip,0.15,2,random_excl,,,,0.83575,0.06837499999999996,0.9596491228070181,,9.0,,,
fmnist,dir1,label_flip,0.15,2,vanilla,,,,0.767375,0.0,0.0,,9.0,,,
fmnist,dir1,label_flip,0.35,0,flirds_gate_v1,flirds,P1v1,online,0.801375,-0.010750000000000037,-1.3030303030303108,0.9953762084909626,11.0,,,
fmnist,dir1,label_flip,0.35,0,flirds_gate_v2,flirds,P1,online,0.8155,0.003375000000000017,0.40909090909091217,0.8877679697351828,11.0,,,
fmnist,dir1,label_flip,0.35,0,flirds_gatew_v1,,,,0.815625,0.0035000000000000586,0.4242424242424324,0.9932744850777638,8.0,,,
fmnist,dir1,label_flip,0.35,0,flirds_gatew_v2,flirds,P2,online,0.831625,0.019499999999999962,2.3636363636363646,0.8680117696511139,8.0,,,
fmnist,dir1,label_flip,0.35,0,flirds_mult,flirds,P3,online,0.80425,-0.007874999999999965,-0.9545454545454527,0.9777217318200925,8.0,,,
fmnist,dir1,label_flip,0.35,0,flirds_zgate_v2,flirds,P4,online,0.82075,0.008624999999999994,1.0454545454545472,1.0,10.0,,,
fmnist,dir1,label_flip,0.35,0,oracle_excl,,,,0.820375,0.00824999999999998,1.0,,10.0,,,
fmnist,dir1,label_flip,0.35,0,random_excl,,,,0.784875,-0.027249999999999996,-3.3030303030303108,,10.0,,,
fmnist,dir1,label_flip,0.35,0,vanilla,,,,0.812125,0.0,0.0,,10.0,,,
fmnist,dir1,label_flip,0.35,1,flirds_gate_v1,flirds,P1v1,online,0.84625,0.0024999999999999467,0.18518518518518184,0.9951923076923077,8.0,,,
fmnist,dir1,label_flip,0.35,1,flirds_gate_v2,flirds,P1,online,0.848,0.004249999999999976,0.31481481481481405,0.9042467948717948,8.0,,,
fmnist,dir1,label_flip,0.35,1,flirds_gatew_v1,,,,0.842,-0.0017500000000000293,-0.12962962962963223,0.9935897435897436,9.0,,,
fmnist,dir1,label_flip,0.35,1,flirds_gatew_v2,flirds,P2,online,0.852,0.00824999999999998,0.6111111111111116,0.9298878205128205,9.0,,,
fmnist,dir1,label_flip,0.35,1,flirds_mult,flirds,P3,online,0.84825,0.0044999999999999485,0.3333333333333306,0.9787660256410257,6.0,,,
fmnist,dir1,label_flip,0.35,1,flirds_zgate_v2,flirds,P4,online,0.844,0.00024999999999997247,0.01851851851851654,1.0,8.0,,,
fmnist,dir1,label_flip,0.35,1,oracle_excl,,,,0.85725,0.013499999999999956,1.0,,7.0,,,
fmnist,dir1,label_flip,0.35,1,random_excl,,,,0.836875,-0.0068749999999999645,-0.5092592592592583,,6.0,,,
fmnist,dir1,label_flip,0.35,1,vanilla,,,,0.84375,0.0,0.0,,9.0,,,
fmnist,dir1,label_flip,0.35,2,flirds_gate_v1,flirds,P1v1,online,0.81025,0.020000000000000018,0.41343669250646076,0.9963869931754316,9.0,,,
fmnist,dir1,label_flip,0.35,2,flirds_gate_v2,flirds,P1,online,0.827625,0.03737500000000005,0.7726098191214489,0.8699317543155359,9.0,,,
fmnist,dir1,label_flip,0.35,2,flirds_gatew_v1,,,,0.8205,0.03025,0.6253229974160214,0.9911682055399438,7.0,,,
fmnist,dir1,label_flip,0.35,2,flirds_gatew_v2,flirds,P2,online,0.84275,0.05249999999999999,1.0852713178294584,0.8779606583701325,8.0,,,
fmnist,dir1,label_flip,0.35,2,flirds_mult,flirds,P3,online,0.819125,0.028874999999999984,0.5968992248062018,0.9727017262143718,9.0,,,
fmnist,dir1,label_flip,0.35,2,flirds_zgate_v2,flirds,P4,online,0.823875,0.033625000000000016,0.695090439276487,0.9983942191890807,9.0,,,
fmnist,dir1,label_flip,0.35,2,oracle_excl,,,,0.838625,0.048374999999999946,1.0,,8.0,,,
fmnist,dir1,label_flip,0.35,2,random_excl,,,,0.8315,0.04125000000000001,0.8527131782945748,,9.0,,,
fmnist,dir1,label_flip,0.35,2,vanilla,,,,0.79025,0.0,0.0,,9.0,,,
fmnist,dir1,label_flip,0.7,0,flirds_gate_v1,flirds,P1v1,online,0.757125,-0.03887499999999999,-1.5948717948717994,1.0,11.0,,,
fmnist,dir1,label_flip,0.7,0,flirds_gate_v2,flirds,P1,online,0.8335,0.03749999999999998,1.5384615384615423,0.9630096679277007,11.0,,,
fmnist,dir1,label_flip,0.7,0,flirds_gatew_v1,,,,0.790125,-0.005875000000000075,-0.24102564102564483,1.0,8.0,,,
fmnist,dir1,label_flip,0.7,0,flirds_gatew_v2,flirds,P2,online,0.83825,0.04225000000000001,1.7333333333333392,0.9667927700714586,8.0,,,
fmnist,dir1,label_flip,0.7,0,flirds_mult,flirds,P3,online,0.777,-0.019000000000000017,-0.7794871794871826,0.9995796553173603,8.0,,,
fmnist,dir1,label_flip,0.7,0,flirds_zgate_v2,flirds,P4,online,0.81975,0.023749999999999938,0.9743589743589748,1.0,10.0,,,
fmnist,dir1,label_flip,0.7,0,observer,,,,0.796,0.0,0.0,,10.0,,,
fmnist,dir1,label_flip,0.7,0,oracle_excl,,,,0.820375,0.024374999999999925,1.0,,10.0,,,
fmnist,dir1,label_flip,0.7,0,random_excl,,,,0.7695,-0.02650000000000008,-1.0871794871794938,,12.0,,,
fmnist,dir1,label_flip,0.7,0,t2_random_k61,,,,0.809,0.013000000000000012,0.5333333333333354,,10.0,61.0,,False
fmnist,dir1,label_flip,0.7,0,t2_sign_flirds,flirds,P1,retrain,0.820375,0.024374999999999925,1.0,,10.0,61.0,,False
fmnist,dir1,label_flip,0.7,0,t2_signw_flirds,flirds,P2,retrain,0.81925,0.023249999999999993,0.9538461538461566,,9.0,61.0,,False
fmnist,dir1,label_flip,0.7,0,vanilla,,,,0.796,0.0,0.0,,10.0,,,
fmnist,dir1,label_flip,0.7,1,flirds_gate_v1,flirds,P1v1,online,0.8435,0.023125000000000062,0.6271186440677985,1.0,9.0,,,
fmnist,dir1,label_flip,0.7,1,flirds_gate_v2,flirds,P1,online,0.852875,0.032500000000000084,0.8813559322033924,0.9607371794871795,9.0,,,
fmnist,dir1,label_flip,0.7,1,flirds_gatew_v1,,,,0.843875,0.023500000000000076,0.6372881355932226,1.0,7.0,,,
fmnist,dir1,label_flip,0.7,1,flirds_gatew_v2,flirds,P2,online,0.852375,0.03200000000000003,0.8677966101694925,0.969951923076923,9.0,,,
fmnist,dir1,label_flip,0.7,1,flirds_mult,flirds,P3,online,0.839625,0.01924999999999999,0.5220338983050846,0.9995993589743589,8.0,,,
fmnist,dir1,label_flip,0.7,1,flirds_zgate_v2,flirds,P4,online,0.80775,-0.012624999999999997,-0.3423728813559322,1.0,9.0,,,
fmnist,dir1,label_flip,0.7,1,observer,,,,0.820375,0.0,0.0,,9.0,,,
fmnist,dir1,label_flip,0.7,1,oracle_excl,,,,0.85725,0.03687499999999999,1.0,,7.0,,,
fmnist,dir1,label_flip,0.7,1,random_excl,,,,0.814,-0.0063750000000000195,-0.17288135593220397,,7.0,,,
fmnist,dir1,label_flip,0.7,1,t2_random_k52,,,,0.827625,0.00725000000000009,0.1966101694915279,,11.0,52.0,,False
fmnist,dir1,label_flip,0.7,1,t2_sign_flirds,flirds,P1,retrain,0.85725,0.03687499999999999,1.0,,7.0,52.0,,False
fmnist,dir1,label_flip,0.7,1,t2_signw_flirds,flirds,P2,retrain,0.856375,0.03600000000000003,0.9762711864406791,,7.0,52.0,,False
fmnist,dir1,label_flip,0.7,1,vanilla,,,,0.820375,0.0,0.0,,9.0,,,
fmnist,dir1,label_flip,0.7,2,flirds_gate_v1,flirds,P1v1,online,0.77925,0.016874999999999973,0.22131147540983592,1.0,9.0,,,
fmnist,dir1,label_flip,0.7,2,flirds_gate_v2,flirds,P1,online,0.838875,0.07650000000000001,1.0032786885245912,0.9365716579686874,9.0,,,
